field_name,field_name_aliases,data_model_entity,definition,nullable,permissible_values,data_type,data_example,character_maximum_length,column_default,foreign_key_table_id
mfish_experiment_plan_id,,,,YES,,integer,,,,mfish_plans
structure_id,,,,YES,,integer,,,,structures
